month	year	localidad	temperatura
10	2011	bajo_seco_norte	25.0504513
11	2011	bajo_seco_norte	20.4875507
12	2011	bajo_seco_norte	18.1406727
1	2012	bajo_seco_norte	18.4471893
2	2012	bajo_seco_norte	18.8796253
3	2012	bajo_seco_norte	21.4017467
4	2012	bajo_seco_norte	24.0778694
5	2012	bajo_seco_norte	25.1707993
6	2012	bajo_seco_norte	27.8012905
7	2012	bajo_seco_norte	30.2153225
8	2012	bajo_seco_norte	30.9842243
9	2012	bajo_seco_norte	29.3153267
10	2012	bajo_seco_norte	26.1607037
11	2012	bajo_seco_norte	23.5763664
12	2012	bajo_seco_norte	19.764122
1	2013	bajo_seco_norte	19.1950512
2	2013	bajo_seco_norte	19.6892109
3	2013	bajo_seco_norte	21.6840172
4	2013	bajo_seco_norte	24.0458279
5	2013	bajo_seco_norte	24.7872086
6	2013	bajo_seco_norte	27.1329651
7	2013	bajo_seco_norte	29.4365387
8	2013	bajo_seco_norte	29.5555897
9	2013	bajo_seco_norte	28.5350094
10	2013	bajo_seco_norte	26.0395603
11	2013	bajo_seco_norte	21.3524876
12	2013	bajo_seco_norte	20.4600849
1	2014	bajo_seco_norte	21.1363754
2	2014	bajo_seco_norte	21.8675518
3	2014	bajo_seco_norte	23.2144604
4	2014	bajo_seco_norte	25.2043114
5	2014	bajo_seco_norte	28.8104801
6	2014	bajo_seco_norte	30.1009407
7	2014	bajo_seco_norte	31.0530548
8	2014	bajo_seco_norte	30.1681061
9	2014	bajo_seco_norte	29.2663956
10	2014	bajo_seco_norte	26.5663204
11	2014	bajo_seco_norte	23.0730572
12	2014	bajo_seco_norte	20.6335945
1	2015	bajo_seco_norte	21.1425686
2	2015	bajo_seco_norte	22.3469009
3	2015	bajo_seco_norte	23.3702488
4	2015	bajo_seco_norte	24.4547977
5	2015	bajo_seco_norte	27.5497799
6	2015	bajo_seco_norte	29.5066624
7	2015	bajo_seco_norte	31.4210968
8	2015	bajo_seco_norte	31.0747833
9	2015	bajo_seco_norte	29.5923157
10	2015	bajo_seco_norte	27.1579189
11	2015	bajo_seco_norte	23.4703579
12	2015	bajo_seco_norte	21.4733734
1	2016	bajo_seco_norte	20.7541733
2	2016	bajo_seco_norte	22.338438
3	2016	bajo_seco_norte	22.9940281
4	2016	bajo_seco_norte	24.6590729
5	2016	bajo_seco_norte	25.8283253
6	2016	bajo_seco_norte	27.9658947
7	2016	bajo_seco_norte	29.6621819
8	2016	bajo_seco_norte	29.5158195
9	2016	bajo_seco_norte	29.6226711
10	2016	bajo_seco_norte	27.3278484
11	2016	bajo_seco_norte	22.8278179
12	2016	bajo_seco_norte	19.9054527
1	2017	bajo_seco_norte	19.2530575
2	2017	bajo_seco_norte	21.0308285
3	2017	bajo_seco_norte	23.2269478
4	2017	bajo_seco_norte	23.9368916
5	2017	bajo_seco_norte	25.2790413
7	2002	isla_el_farallon	28.5136032
8	2002	isla_el_farallon	30.3715248
9	2002	isla_el_farallon	29.1872864
10	2002	isla_el_farallon	26.4941483
11	2002	isla_el_farallon	23.5522747
12	2002	isla_el_farallon	21.3540344
1	2003	isla_el_farallon	21.8708553
2	2003	isla_el_farallon	21.3625774
3	2003	isla_el_farallon	21.3689098
4	2003	isla_el_farallon	24.773262
5	2003	isla_el_farallon	26.6294117
6	2003	isla_el_farallon	29.0391426
7	2003	isla_el_farallon	29.9131775
8	2003	isla_el_farallon	29.3745155
9	2003	isla_el_farallon	28.7884941
10	2003	isla_el_farallon	24.8368778
11	2003	isla_el_farallon	21.7575912
12	2003	isla_el_farallon	19.90868
1	2004	isla_el_farallon	18.8097687
2	2004	isla_el_farallon	21.1870747
3	2004	isla_el_farallon	22.8698502
4	2004	isla_el_farallon	25.5752029
5	2004	isla_el_farallon	28.0836105
6	2004	isla_el_farallon	29.4710407
7	2004	isla_el_farallon	30.5185852
8	2004	isla_el_farallon	30.3630619
9	2004	isla_el_farallon	29.5319233
10	2004	isla_el_farallon	26.0994053
11	2004	isla_el_farallon	21.203867
12	2004	isla_el_farallon	20.8770428
1	2005	isla_el_farallon	20.7672977
2	2005	isla_el_farallon	20.4092045
3	2005	isla_el_farallon	20.7696457
4	2005	isla_el_farallon	24.3747692
5	2005	isla_el_farallon	26.0250397
6	2005	isla_el_farallon	28.362339
7	2005	isla_el_farallon	30.1358585
8	2005	isla_el_farallon	30.7101498
9	2005	isla_el_farallon	28.6502609
10	2005	isla_el_farallon	24.9062271
11	2005	isla_el_farallon	19.5860767
12	2005	isla_el_farallon	18.9492493
1	2006	isla_el_farallon	18.7318554
2	2006	isla_el_farallon	19.6518517
3	2006	isla_el_farallon	21.6079235
4	2006	isla_el_farallon	25.2402229
5	2006	isla_el_farallon	28.7148418
6	2006	isla_el_farallon	30.5220966
7	2006	isla_el_farallon	30.2339306
8	2006	isla_el_farallon	30.0325489
9	2006	isla_el_farallon	29.1003456
10	2006	isla_el_farallon	26.867466
11	2006	isla_el_farallon	23.064106
12	2006	isla_el_farallon	20.5109882
1	2007	isla_el_farallon	20.238849600000002
2	2007	isla_el_farallon	20.4786835
3	2007	isla_el_farallon	21.5160179
4	2007	isla_el_farallon	24.5890636
5	2007	isla_el_farallon	26.5386353
6	2007	isla_el_farallon	28.462047599999998
7	2007	isla_el_farallon	30.073925
8	2007	isla_el_farallon	29.5946312
9	2007	isla_el_farallon	27.9829884
10	2007	isla_el_farallon	26.2607079
11	2007	isla_el_farallon	20.6020851
12	2007	isla_el_farallon	16.93577
1	2008	isla_el_farallon	17.4364624
2	2008	isla_el_farallon	18.1299744
3	2008	isla_el_farallon	21.44561
4	2008	isla_el_farallon	24.7571926
5	2008	isla_el_farallon	26.4617252
6	2008	isla_el_farallon	29.2620716
7	2008	isla_el_farallon	29.4974041
8	2008	isla_el_farallon	29.9888954
9	2008	isla_el_farallon	29.8161182
10	2008	isla_el_farallon	26.3962994
11	2008	isla_el_farallon	22.9504185
12	2008	isla_el_farallon	19.7086563
1	2009	isla_el_farallon	19.3373489
2	2009	isla_el_farallon	20.7968388
3	2009	isla_el_farallon	21.3643799
4	2009	isla_el_farallon	25.9043999
5	2009	isla_el_farallon	28.1770782
6	2009	isla_el_farallon	29.2411423
7	2009	isla_el_farallon	31.0819016
8	2009	isla_el_farallon	30.4522552
9	2009	isla_el_farallon	28.9185982
10	2009	isla_el_farallon	26.4841862
11	2009	isla_el_farallon	23.5168495
12	2009	isla_el_farallon	22.8248959
1	2010	isla_el_farallon	22.796032
2	2010	isla_el_farallon	21.1103687
3	2010	isla_el_farallon	22.6666737
4	2010	isla_el_farallon	24.679615
5	2010	isla_el_farallon	26.9806175
6	2010	isla_el_farallon	27.924839
7	2010	isla_el_farallon	29.8846416
8	2010	isla_el_farallon	30.7540226
9	2010	isla_el_farallon	27.9469624
10	2010	isla_el_farallon	23.4372292
11	2010	isla_el_farallon	20.649931
12	2010	isla_el_farallon	18.4503975
1	2011	isla_el_farallon	16.8647099
2	2011	isla_el_farallon	19.4374313
3	2011	isla_el_farallon	22.653307
4	2011	isla_el_farallon	24.4213886
5	2011	isla_el_farallon	28.7258949
6	2011	isla_el_farallon	29.7661362
7	2011	isla_el_farallon	30.5897961
8	2011	isla_el_farallon	31.2146492
9	2011	isla_el_farallon	29.9491596
10	2011	isla_el_farallon	24.4987125
11	2011	isla_el_farallon	20.1241188
12	2011	isla_el_farallon	18.5481472
1	2012	isla_el_farallon	18.4506092
2	2012	isla_el_farallon	18.5303917
3	2012	isla_el_farallon	21.0520306
4	2012	isla_el_farallon	25.5388184
5	2012	isla_el_farallon	28.244133
6	2012	isla_el_farallon	29.0516891
7	2012	isla_el_farallon	30.6641407
8	2012	isla_el_farallon	30.4478683
9	2012	isla_el_farallon	29.2772694
10	2012	isla_el_farallon	26.678978
11	2012	isla_el_farallon	23.5564194
12	2012	isla_el_farallon	20.3267975
1	2013	isla_el_farallon	19.3445568
2	2013	isla_el_farallon	19.8232651
3	2013	isla_el_farallon	22.3455105
4	2013	isla_el_farallon	24.865036
5	2013	isla_el_farallon	27.1145115
6	2013	isla_el_farallon	28.7187004
7	2013	isla_el_farallon	30.2962761
8	2013	isla_el_farallon	29.9035149
9	2013	isla_el_farallon	28.9474239
10	2013	isla_el_farallon	26.0647736
11	2013	isla_el_farallon	21.7649632
12	2013	isla_el_farallon	21.3837566
1	2014	isla_el_farallon	21.9802818
2	2014	isla_el_farallon	22.3844013
3	2014	isla_el_farallon	23.6963902
4	2014	isla_el_farallon	25.500618
5	2014	isla_el_farallon	29.4911327
6	2014	isla_el_farallon	30.7168732
7	2014	isla_el_farallon	30.6854954
8	2014	isla_el_farallon	30.3884544
9	2014	isla_el_farallon	29.2671337
10	2014	isla_el_farallon	26.7799225
11	2014	isla_el_farallon	23.5083599
12	2014	isla_el_farallon	20.9850101
1	2015	isla_el_farallon	21.7618637
2	2015	isla_el_farallon	22.6471844
3	2015	isla_el_farallon	23.6220531
4	2015	isla_el_farallon	24.9769459
5	2015	isla_el_farallon	28.6598492
6	2015	isla_el_farallon	30.2075253
7	2015	isla_el_farallon	31.5597305
8	2015	isla_el_farallon	31.1718616
9	2015	isla_el_farallon	30.1600742
10	2015	isla_el_farallon	27.3204327
11	2015	isla_el_farallon	25.0282326
12	2015	isla_el_farallon	22.075243
1	2016	isla_el_farallon	21.4323101
2	2016	isla_el_farallon	22.750864
3	2016	isla_el_farallon	23.2933979
4	2016	isla_el_farallon	25.2127285
5	2016	isla_el_farallon	27.6121292
6	2016	isla_el_farallon	29.0039082
7	2016	isla_el_farallon	29.996273
8	2016	isla_el_farallon	29.7804089
9	2016	isla_el_farallon	29.8453293
10	2016	isla_el_farallon	27.0478382
11	2016	isla_el_farallon	23.096077
12	2016	isla_el_farallon	19.2801037
1	2017	isla_el_farallon	19.8105278
2	2017	isla_el_farallon	21.0996933
3	2017	isla_el_farallon	23.2517891
4	2017	isla_el_farallon	24.835228
5	2017	isla_el_farallon	27.3416939
7	2002	isla_san_mateo	26.8277073
8	2002	isla_san_mateo	30.0519409
9	2002	isla_san_mateo	28.9004898
10	2002	isla_san_mateo	26.0094852
11	2002	isla_san_mateo	22.6195526
12	2002	isla_san_mateo	20.956461
1	2003	isla_san_mateo	20.9083347
2	2003	isla_san_mateo	20.8641357
3	2003	isla_san_mateo	21.2943153
4	2003	isla_san_mateo	24.4484673
5	2003	isla_san_mateo	24.4503288
6	2003	isla_san_mateo	26.9989643
7	2003	isla_san_mateo	29.5121956
8	2003	isla_san_mateo	29.493927
9	2003	isla_san_mateo	28.8366127
10	2003	isla_san_mateo	25.7959995
11	2003	isla_san_mateo	21.4727211
12	2003	isla_san_mateo	19.4565601
1	2004	isla_san_mateo	19.2422256
2	2004	isla_san_mateo	20.6675415
3	2004	isla_san_mateo	22.0267296
4	2004	isla_san_mateo	24.5523415
5	2004	isla_san_mateo	25.933445
6	2004	isla_san_mateo	29.1733074
7	2004	isla_san_mateo	30.2306366
8	2004	isla_san_mateo	30.0821095
9	2004	isla_san_mateo	29.0593872
10	2004	isla_san_mateo	25.7557316
11	2004	isla_san_mateo	20.9695473
12	2004	isla_san_mateo	20.3576202
1	2005	isla_san_mateo	20.2524776
2	2005	isla_san_mateo	20.9861584
3	2005	isla_san_mateo	21.5651722
4	2005	isla_san_mateo	23.2420979
5	2005	isla_san_mateo	23.4824314
6	2005	isla_san_mateo	26.361454
7	2005	isla_san_mateo	29.636425
8	2005	isla_san_mateo	29.8569527
9	2005	isla_san_mateo	28.2613163
10	2005	isla_san_mateo	25.360136
11	2005	isla_san_mateo	20.5294342
12	2005	isla_san_mateo	18.8029423
1	2006	isla_san_mateo	18.7578678
2	2006	isla_san_mateo	19.4077377
3	2006	isla_san_mateo	21.5849915
4	2006	isla_san_mateo	23.7483616
5	2006	isla_san_mateo	26.4453602
6	2006	isla_san_mateo	29.7761555
7	2006	isla_san_mateo	30.1835022
8	2006	isla_san_mateo	29.2457352
9	2006	isla_san_mateo	29.21562
10	2006	isla_san_mateo	26.7772312
11	2006	isla_san_mateo	22.3134575
12	2006	isla_san_mateo	19.749836
1	2007	isla_san_mateo	19.6369781
2	2007	isla_san_mateo	20.9769878
3	2007	isla_san_mateo	21.2537365
4	2007	isla_san_mateo	23.0221748
5	2007	isla_san_mateo	25.1992226
6	2007	isla_san_mateo	25.8235645
7	2007	isla_san_mateo	28.6945095
8	2007	isla_san_mateo	29.1428261
9	2007	isla_san_mateo	28.0787086
10	2007	isla_san_mateo	25.4725819
11	2007	isla_san_mateo	20.6881886
12	2007	isla_san_mateo	17.8272171
1	2008	isla_san_mateo	17.57131
2	2008	isla_san_mateo	18.8030624
3	2008	isla_san_mateo	21.5412788
4	2008	isla_san_mateo	23.3672504
5	2008	isla_san_mateo	24.7687836
6	2008	isla_san_mateo	27.7716961
7	2008	isla_san_mateo	28.831089
8	2008	isla_san_mateo	29.9264793
9	2008	isla_san_mateo	28.7071495
10	2008	isla_san_mateo	26.2851391
11	2008	isla_san_mateo	22.1704979
12	2008	isla_san_mateo	19.7818546
1	2009	isla_san_mateo	19.3690872
2	2009	isla_san_mateo	20.553236
3	2009	isla_san_mateo	21.210928
4	2009	isla_san_mateo	23.5304012
5	2009	isla_san_mateo	26.8072872
6	2009	isla_san_mateo	28.2558079
7	2009	isla_san_mateo	30.015646
8	2009	isla_san_mateo	30.1381474
9	2009	isla_san_mateo	28.3399525
10	2009	isla_san_mateo	26.0914555
11	2009	isla_san_mateo	23.2484608
12	2009	isla_san_mateo	21.3522568
1	2010	isla_san_mateo	21.9120731
2	2010	isla_san_mateo	20.9299793
3	2010	isla_san_mateo	22.0274506
4	2010	isla_san_mateo	24.1462631
5	2010	isla_san_mateo	25.7862186
6	2010	isla_san_mateo	26.0697117
7	2010	isla_san_mateo	28.6135578
8	2010	isla_san_mateo	29.7559052
9	2010	isla_san_mateo	28.189785
10	2010	isla_san_mateo	25.6575012
11	2010	isla_san_mateo	22.2978611
12	2010	isla_san_mateo	19.6093941
1	2011	isla_san_mateo	18.677
2	2011	isla_san_mateo	19.6531162
3	2011	isla_san_mateo	21.5936604
4	2011	isla_san_mateo	23.657671
5	2011	isla_san_mateo	26.3595352
6	2011	isla_san_mateo	28.6460056
7	2011	isla_san_mateo	30.0741558
8	2011	isla_san_mateo	30.5757217
9	2011	isla_san_mateo	29.4565563
10	2011	isla_san_mateo	25.3487968
11	2011	isla_san_mateo	20.5173073
12	2011	isla_san_mateo	18.1545696
1	2012	isla_san_mateo	18.5531025
2	2012	isla_san_mateo	18.929636
3	2012	isla_san_mateo	21.3611355
4	2012	isla_san_mateo	23.5960293
5	2012	isla_san_mateo	24.735424
6	2012	isla_san_mateo	27.5976028
7	2012	isla_san_mateo	29.8609562
8	2012	isla_san_mateo	30.8617687
9	2012	isla_san_mateo	29.2277679
10	2012	isla_san_mateo	26.4109325
11	2012	isla_san_mateo	23.7235012
12	2012	isla_san_mateo	19.9554863
1	2013	isla_san_mateo	19.1055031
2	2013	isla_san_mateo	19.7029743
3	2013	isla_san_mateo	21.547966
4	2013	isla_san_mateo	23.7186832
5	2013	isla_san_mateo	24.4382896
6	2013	isla_san_mateo	26.8862171
7	2013	isla_san_mateo	29.1545734
8	2013	isla_san_mateo	29.2983589
9	2013	isla_san_mateo	28.4785194
10	2013	isla_san_mateo	26.0055122
11	2013	isla_san_mateo	21.4750328
12	2013	isla_san_mateo	20.4309864
1	2014	isla_san_mateo	21.0813503
2	2014	isla_san_mateo	21.9115582
3	2014	isla_san_mateo	22.937479
4	2014	isla_san_mateo	24.9036026
5	2014	isla_san_mateo	28.1697159
6	2014	isla_san_mateo	30.0331326
7	2014	isla_san_mateo	30.8232651
8	2014	isla_san_mateo	30.0731812
9	2014	isla_san_mateo	29.2395592
10	2014	isla_san_mateo	26.5170841
11	2014	isla_san_mateo	23.163641
12	2014	isla_san_mateo	20.760355
1	2015	isla_san_mateo	21.0938282
2	2015	isla_san_mateo	22.3443203
3	2015	isla_san_mateo	23.2344379
4	2015	isla_san_mateo	24.2528763
5	2015	isla_san_mateo	27.1876507
6	2015	isla_san_mateo	29.0661545
7	2015	isla_san_mateo	31.1969452
8	2015	isla_san_mateo	30.8850574
9	2015	isla_san_mateo	29.5566044
10	2015	isla_san_mateo	27.1889591
11	2015	isla_san_mateo	23.3882961
12	2015	isla_san_mateo	21.3702278
1	2016	isla_san_mateo	20.9774933
2	2016	isla_san_mateo	22.1426163
3	2016	isla_san_mateo	22.9267635
4	2016	isla_san_mateo	24.1760826
5	2016	isla_san_mateo	25.0684376
6	2016	isla_san_mateo	27.3731861
7	2016	isla_san_mateo	29.1341
8	2016	isla_san_mateo	29.0933914
9	2016	isla_san_mateo	29.4829102
10	2016	isla_san_mateo	27.3101597
11	2016	isla_san_mateo	22.9281654
12	2016	isla_san_mateo	20.2466888
1	2017	isla_san_mateo	19.472578
2	2017	isla_san_mateo	21.0613537
3	2017	isla_san_mateo	23.2755928
4	2017	isla_san_mateo	23.6664867
5	2017	isla_san_mateo	24.5793362
7	2002	isla_santa_cruz	27.1412315
8	2002	isla_santa_cruz	30.3176651
9	2002	isla_santa_cruz	29.1187038
10	2002	isla_santa_cruz	26.1819992
11	2002	isla_santa_cruz	22.9627819
12	2002	isla_santa_cruz	21.088707
1	2003	isla_santa_cruz	21.0543652
2	2003	isla_santa_cruz	20.9196968
3	2003	isla_santa_cruz	21.4892406
4	2003	isla_santa_cruz	24.5466309
5	2003	isla_santa_cruz	24.920764900000002
6	2003	isla_santa_cruz	26.8483906
7	2003	isla_santa_cruz	28.9803028
8	2003	isla_santa_cruz	29.5527763
9	2003	isla_santa_cruz	28.7657623
10	2003	isla_santa_cruz	26.0676994
11	2003	isla_santa_cruz	21.4817448
12	2003	isla_santa_cruz	19.5497799
1	2004	isla_santa_cruz	19.4979267
2	2004	isla_santa_cruz	21.0055428
3	2004	isla_santa_cruz	22.3650589
4	2004	isla_santa_cruz	24.7697525
5	2004	isla_santa_cruz	26.2215691
6	2004	isla_santa_cruz	29.1991596
7	2004	isla_santa_cruz	30.288723
8	2004	isla_santa_cruz	30.3334179
9	2004	isla_santa_cruz	29.2772541
10	2004	isla_santa_cruz	25.7478848
11	2004	isla_santa_cruz	21.2066936
12	2004	isla_santa_cruz	20.5235767
1	2005	isla_santa_cruz	20.4023857
2	2005	isla_santa_cruz	21.0734158
3	2005	isla_santa_cruz	21.7285252
4	2005	isla_santa_cruz	23.7066383
5	2005	isla_santa_cruz	23.9864998
6	2005	isla_santa_cruz	26.4424553
7	2005	isla_santa_cruz	29.7834835
8	2005	isla_santa_cruz	30.3504601
9	2005	isla_santa_cruz	28.4670353
10	2005	isla_santa_cruz	25.0292931
11	2005	isla_santa_cruz	20.2218723
12	2005	isla_santa_cruz	19.013792
1	2006	isla_santa_cruz	18.7909279
2	2006	isla_santa_cruz	19.5504723
3	2006	isla_santa_cruz	21.8060493
4	2006	isla_santa_cruz	24.2312374
5	2006	isla_santa_cruz	26.3203564
6	2006	isla_santa_cruz	29.7499371
7	2006	isla_santa_cruz	29.9899654
8	2006	isla_santa_cruz	29.4184494
9	2006	isla_santa_cruz	29.3944511
10	2006	isla_santa_cruz	26.9666271
11	2006	isla_santa_cruz	22.5992126
12	2006	isla_santa_cruz	19.8918495
1	2007	isla_santa_cruz	19.9063721
2	2007	isla_santa_cruz	21.0982933
3	2007	isla_santa_cruz	21.4392471
4	2007	isla_santa_cruz	23.4304485
5	2007	isla_santa_cruz	25.4873333
6	2007	isla_santa_cruz	25.9232979
7	2007	isla_santa_cruz	28.3967438
8	2007	isla_santa_cruz	29.1610603
9	2007	isla_santa_cruz	28.1695061
10	2007	isla_santa_cruz	25.5012817
11	2007	isla_santa_cruz	20.6114674
12	2007	isla_santa_cruz	17.8645229
1	2008	isla_santa_cruz	17.678648
2	2008	isla_santa_cruz	18.9424915
3	2008	isla_santa_cruz	21.7497349
4	2008	isla_santa_cruz	23.5253143
5	2008	isla_santa_cruz	24.9732971
6	2008	isla_santa_cruz	27.9979458
7	2008	isla_santa_cruz	28.7630215
8	2008	isla_santa_cruz	30.0612221
9	2008	isla_santa_cruz	28.9514332
10	2008	isla_santa_cruz	26.1667557
11	2008	isla_santa_cruz	22.3156395
12	2008	isla_santa_cruz	19.8785896
1	2009	isla_santa_cruz	19.6138916
2	2009	isla_santa_cruz	20.6594696
3	2009	isla_santa_cruz	21.3370361
4	2009	isla_santa_cruz	23.5914669
5	2009	isla_santa_cruz	26.6399059
6	2009	isla_santa_cruz	28.313736
7	2009	isla_santa_cruz	30.0504208
8	2009	isla_santa_cruz	30.0926018
9	2009	isla_santa_cruz	28.5236874
10	2009	isla_santa_cruz	26.2649975
11	2009	isla_santa_cruz	23.5292282
12	2009	isla_santa_cruz	21.539073900000002
1	2010	isla_santa_cruz	22.1493874
2	2010	isla_santa_cruz	20.893095
3	2010	isla_santa_cruz	22.5099678
4	2010	isla_santa_cruz	24.1969471
5	2010	isla_santa_cruz	25.8797436
6	2010	isla_santa_cruz	26.559206
7	2010	isla_santa_cruz	28.3793182
8	2010	isla_santa_cruz	29.6994381
9	2010	isla_santa_cruz	28.5675068
10	2010	isla_santa_cruz	25.8720665
11	2010	isla_santa_cruz	22.3533096
12	2010	isla_santa_cruz	19.650486
1	2011	isla_santa_cruz	18.6388531
2	2011	isla_santa_cruz	19.6372108
3	2011	isla_santa_cruz	21.8059139
4	2011	isla_santa_cruz	24.0888329
5	2011	isla_santa_cruz	27.3668327
6	2011	isla_santa_cruz	29.56423
7	2011	isla_santa_cruz	30.3351059
8	2011	isla_santa_cruz	30.9086742
9	2011	isla_santa_cruz	29.7931652
10	2011	isla_santa_cruz	25.127552
11	2011	isla_santa_cruz	20.4042664
12	2011	isla_santa_cruz	18.3497887
1	2012	isla_santa_cruz	18.7084332
2	2012	isla_santa_cruz	19.1049633
3	2012	isla_santa_cruz	21.5660152
4	2012	isla_santa_cruz	24.1263657
5	2012	isla_santa_cruz	24.8472729
6	2012	isla_santa_cruz	27.3241005
7	2012	isla_santa_cruz	29.8940945
8	2012	isla_santa_cruz	30.935688
9	2012	isla_santa_cruz	29.2996426
10	2012	isla_santa_cruz	26.4347305
11	2012	isla_santa_cruz	23.8403435
12	2012	isla_santa_cruz	20.3077755
1	2013	isla_santa_cruz	19.3142719
2	2013	isla_santa_cruz	20.0231667
3	2013	isla_santa_cruz	21.7992458
4	2013	isla_santa_cruz	24.1998577
5	2013	isla_santa_cruz	24.5809689
6	2013	isla_santa_cruz	26.5543194
7	2013	isla_santa_cruz	29.3413143
8	2013	isla_santa_cruz	29.5050144
9	2013	isla_santa_cruz	28.5427895
10	2013	isla_santa_cruz	26.0482655
11	2013	isla_santa_cruz	21.1629543
12	2013	isla_santa_cruz	20.5811691
1	2014	isla_santa_cruz	21.3140087
2	2014	isla_santa_cruz	21.8759613
3	2014	isla_santa_cruz	23.3375225
4	2014	isla_santa_cruz	25.1761971
5	2014	isla_santa_cruz	28.4066906
6	2014	isla_santa_cruz	30.1523151
7	2014	isla_santa_cruz	30.8967323
8	2014	isla_santa_cruz	30.1311302
9	2014	isla_santa_cruz	29.2626057
10	2014	isla_santa_cruz	26.4896183
11	2014	isla_santa_cruz	23.2852821
12	2014	isla_santa_cruz	20.9619312
1	2015	isla_santa_cruz	21.2847939
2	2015	isla_santa_cruz	22.4429207
3	2015	isla_santa_cruz	23.4339046
4	2015	isla_santa_cruz	24.3982658
5	2015	isla_santa_cruz	27.1791821
6	2015	isla_santa_cruz	29.3707962
7	2015	isla_santa_cruz	31.3056946
8	2015	isla_santa_cruz	30.9853954
9	2015	isla_santa_cruz	29.6538258
10	2015	isla_santa_cruz	27.1150684
11	2015	isla_santa_cruz	23.6144161
12	2015	isla_santa_cruz	21.6015148
1	2016	isla_santa_cruz	20.9677982
2	2016	isla_santa_cruz	22.4528904
3	2016	isla_santa_cruz	23.1111317
4	2016	isla_santa_cruz	24.7005882
5	2016	isla_santa_cruz	25.4458122
6	2016	isla_santa_cruz	27.7576065
7	2016	isla_santa_cruz	29.4636765
8	2016	isla_santa_cruz	29.1556797
9	2016	isla_santa_cruz	29.5505505
10	2016	isla_santa_cruz	27.5277271
11	2016	isla_santa_cruz	22.9830017
12	2016	isla_santa_cruz	20.3194046
1	2017	isla_santa_cruz	19.4923573
2	2017	isla_santa_cruz	21.2516766
3	2017	isla_santa_cruz	23.3843708
4	2017	isla_santa_cruz	24.119091
5	2017	isla_santa_cruz	24.7701015
7	2002	isla_san_diego	26.9280109
8	2002	isla_san_diego	30.2163658
9	2002	isla_san_diego	29.0829449
10	2002	isla_san_diego	26.1983986
11	2002	isla_san_diego	22.9698067
12	2002	isla_san_diego	21.2475815
1	2003	isla_san_diego	21.1517849
2	2003	isla_san_diego	21.0007896
3	2003	isla_san_diego	21.5357265
4	2003	isla_san_diego	24.4960632
5	2003	isla_san_diego	24.5533218
6	2003	isla_san_diego	26.4838886
7	2003	isla_san_diego	28.8343163
8	2003	isla_san_diego	29.4342518
9	2003	isla_san_diego	28.7067604
10	2003	isla_san_diego	26.1791801
11	2003	isla_san_diego	21.6718426
12	2003	isla_san_diego	19.5888309
1	2004	isla_san_diego	19.5588303
2	2004	isla_san_diego	20.9834118
3	2004	isla_san_diego	22.3098106
4	2004	isla_san_diego	24.6141262
5	2004	isla_san_diego	25.9077625
6	2004	isla_san_diego	28.9733315
7	2004	isla_san_diego	30.0905399
8	2004	isla_san_diego	30.2358646
9	2004	isla_san_diego	29.2166214
10	2004	isla_san_diego	25.8451576
11	2004	isla_san_diego	21.3617458
12	2004	isla_san_diego	20.6167908
1	2005	isla_san_diego	20.4423847
2	2005	isla_san_diego	21.1199112
3	2005	isla_san_diego	21.7883568
4	2005	isla_san_diego	23.637043
5	2005	isla_san_diego	23.9404831
6	2005	isla_san_diego	26.3044434
7	2005	isla_san_diego	29.6766014
8	2005	isla_san_diego	30.2604008
9	2005	isla_san_diego	28.4222755
10	2005	isla_san_diego	25.1284428
11	2005	isla_san_diego	20.3129139
12	2005	isla_san_diego	19.0774555
1	2006	isla_san_diego	18.9094181
2	2006	isla_san_diego	19.6813297
3	2006	isla_san_diego	21.995285
4	2006	isla_san_diego	24.2213058
5	2006	isla_san_diego	26.1402607
6	2006	isla_san_diego	29.5783253
7	2006	isla_san_diego	29.7877903
8	2006	isla_san_diego	29.3587494
9	2006	isla_san_diego	29.4268398
10	2006	isla_san_diego	26.9924297
11	2006	isla_san_diego	22.7592506
12	2006	isla_san_diego	19.9511871
1	2007	isla_san_diego	19.9172611
2	2007	isla_san_diego	21.1244564
3	2007	isla_san_diego	21.4582462
4	2007	isla_san_diego	23.310709
5	2007	isla_san_diego	25.1328659
6	2007	isla_san_diego	25.5493851
7	2007	isla_san_diego	28.1961975
8	2007	isla_san_diego	29.0943489
9	2007	isla_san_diego	28.2752419
10	2007	isla_san_diego	25.6482544
11	2007	isla_san_diego	20.7338924
12	2007	isla_san_diego	18.0134697
1	2008	isla_san_diego	17.7251167
2	2008	isla_san_diego	19.0840378
3	2008	isla_san_diego	21.8689804
4	2008	isla_san_diego	23.5287285
5	2008	isla_san_diego	24.6693459
6	2008	isla_san_diego	27.7580566
7	2008	isla_san_diego	28.6278915
8	2008	isla_san_diego	30.0124245
9	2008	isla_san_diego	28.91115
10	2008	isla_san_diego	26.221487
11	2008	isla_san_diego	22.4072819
12	2008	isla_san_diego	20.0113182
1	2009	isla_san_diego	19.7548733
2	2009	isla_san_diego	20.8070793
3	2009	isla_san_diego	21.4150066
4	2009	isla_san_diego	23.500391
5	2009	isla_san_diego	26.5253067
6	2009	isla_san_diego	28.2059155
7	2009	isla_san_diego	29.9981709
8	2009	isla_san_diego	29.931282
9	2009	isla_san_diego	28.4989319
10	2009	isla_san_diego	26.2904854
11	2009	isla_san_diego	23.5487156
